,id,rule_name,description,magnitude,historical,closeUser,formattedClosedDate,closedWithCustomizedReason,localizedCloseReason,usernameOrderBy,deviceOrderBy,domainInfo,offenseMapper,offenseMapperType,archived,offenseSource,escapedFormattedOffenseSource,formattedOffenseType,description.1,fullDescription,credibility,credibilityFormatted,severity,severityFormatted,relevance,relevanceFormatted,categoryCount,targetCount,attackerCount,eventCount,formattedEventCount,flowCount,formattedFlowCount,eventDescription,startTime,endTime,attacker,attackerDescription,target,targetDescription,tokensAsString,deviceCount,userCount,attackerId,formattedStartTime,formattedEndTime,formattedLastEventTime,formattedDuration,assignedToUser,username,dismissedCode,allNotes,targetNetwork,startTimeAbs,endTimeAbs,targetNetworkDescription,attackerNetwork,attackerIP,remoteTargetCount,localTargetCount,targetNetworkCount,domainName
205,263892,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1668138632,156.146.57.120,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,2171,"2,171",0,0,"2,171 events and 0 flows in 1 categories",Mon Oct 17 11:02:51 COT 2022,Mon Oct 17 11:10:31 COT 2022,156.146.57.120,156.146.57.120,190.60.74.136,190.60.74.136 ,1|2079752,1,0,1256030,"Oct 17, 2022, 11:02:51 AM","Oct 17, 2022, 11:10:31 AM",17d 21h 34m,7m 40s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166602000000000000    ,166602000000000000    ,other,other,156.146.57.120,1,0,1,GR CHIA SAS
206,263896,GR Chia: Brute Force VPN SSL Fortigate,"SSL new connection
",3,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:-1742676974,152.32.220.18,Source IP,SSL new connection ,SSL new connection ,2,2,7,7,0,0,2,2,1,12,12,0,0,12 events and 0 flows in 2 categories,Mon Oct 17 11:09:53 COT 2022,Mon Oct 17 11:11:11 COT 2022,152.32.220.18,152.32.220.18,172.201.1.1,Remote (2) ,1|2079765,2,0,1256039,"Oct 17, 2022, 11:09:53 AM","Oct 17, 2022, 11:11:11 AM",17d 21h 33m 20s,1m 18s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166602000000000000    ,166602000000000000    ,other,other,152.32.220.18,2,0,1,GR CHIA SAS
207,263915,GR Chia: Brute Force VPN SSL Fortigate,"SSL alerts
 preceded by SSL new connection
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1191610243,71.6.135.131,Source IP,SSL alerts  preceded by SSL new connection ,SSL alerts  preceded by SSL new connection ,2,2,6,6,0,0,2,2,1,22,22,0,0,22 events and 0 flows in 2 categories,Mon Oct 17 13:03:44 COT 2022,Wed Oct 19 03:10:53 COT 2022,71.6.135.131,71.6.135.131,172.201.1.1,Remote (2) ,1|2083623|2079892,2,0,1256233,"Oct 17, 2022, 1:03:44 PM","Oct 19, 2022, 3:10:53 AM",16d 5h 33m 38s,1d 14h 7m 8s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166603000000000000    ,166617000000000000    ,other,other,71.6.135.131,2,0,1,GR CHIA SAS
208,263994,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1509467555,89.248.165.163,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,2,69,1,2647,"2,647",0,0,"2,647 events and 0 flows in 2 categories",Mon Oct 17 19:04:19 COT 2022,Mon Oct 17 19:05:59 COT 2022,89.248.165.163,89.248.165.163,190.60.209.19,190.60.209.19 Remote (68) ,1|2080343,3,0,1256960,"Oct 17, 2022, 7:04:19 PM","Oct 17, 2022, 7:05:59 PM",17d 13h 38m 32s,1m 40s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166605000000000000    ,166605000000000000    ,Multiple (2),other,89.248.165.163,68,1,2,GR CHIA SAS
209,264003,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:1509467096,89.248.163.216,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,16,1,994,994,0,0,994 events and 0 flows in 1 categories,Mon Oct 17 19:32:13 COT 2022,Mon Oct 17 19:33:59 COT 2022,89.248.163.216,89.248.163.216,200.14.43.199,Local (16) ,1|2080379,1,0,1257034,"Oct 17, 2022, 7:32:13 PM","Oct 17, 2022, 7:33:59 PM",17d 13h 10m 32s,1m 45s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166605000000000000    ,166605000000000000    ,GR_CHIA.Publicas_Mercanet,other,89.248.163.216,0,16,1,GR CHIA SAS
210,264065,GR Chia: Brute Force VPN SSL Fortigate,"SSL alerts
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:-1952258614,139.162.229.202,Source IP,SSL alerts ,SSL alerts ,2,2,5,5,0,0,2,1,1,54,54,0,0,54 events and 0 flows in 2 categories,Tue Oct 18 04:54:08 COT 2022,Tue Oct 18 04:55:59 COT 2022,139.162.229.202,139.162.229.202,172.201.2.1,172.201.2.1 ,1|2081259,1,0,1258293,"Oct 18, 2022, 4:54:08 AM","Oct 18, 2022, 4:55:59 AM",17d 3h 48m 32s,1m 50s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166609000000000000    ,166609000000000000    ,other,other,139.162.229.202,1,0,1,GR CHIA SAS
211,264147,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,0,BY_ATTACKER,0,11:1754805398,104.152.52.150,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,67,1,364,364,0,0,364 events and 0 flows in 1 categories,Tue Oct 18 09:02:44 COT 2022,Tue Oct 18 09:02:48 COT 2022,104.152.52.150,104.152.52.150,190.60.74.140,Remote (67) ,1|2081781,1,0,1258835,"Oct 18, 2022, 9:02:44 AM","Oct 18, 2022, 9:02:48 AM",16d 23h 41m 43s,3s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,16661000000000000    ,16661000000000000    ,other,other,104.152.52.150,67,0,1,GR CHIA SAS
212,264148,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_Distribuida,domain 11,0,BY_ATTACKER,0,11:1754805402,104.152.52.154,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,1,1,54,54,0,0,54 events and 0 flows in 1 categories,Tue Oct 18 09:03:11 COT 2022,Tue Oct 18 09:03:41 COT 2022,104.152.52.154,104.152.52.154,190.60.209.19,190.60.209.19 ,1|2081786,1,0,1258836,"Oct 18, 2022, 9:03:11 AM","Oct 18, 2022, 9:03:41 AM",16d 23h 40m 50s,29s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,16661000000000000    ,16661000000000000    ,GR_CHIA.Publicas_Distribuidas,other,104.152.52.154,0,1,1,GR CHIA SAS
213,264159,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:1754805430,104.152.52.182,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,1,16,1,476,476,0,0,476 events and 0 flows in 1 categories,Tue Oct 18 09:21:07 COT 2022,Tue Oct 18 09:21:16 COT 2022,104.152.52.182,104.152.52.182,200.14.43.254,Local (16) ,2081839|1,1,0,1258871,"Oct 18, 2022, 9:21:07 AM","Oct 18, 2022, 9:21:16 AM",16d 23h 23m 15s,8s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,16661000000000000    ,16661000000000000    ,GR_CHIA.Publicas_Mercanet,other,104.152.52.182,0,16,1,GR CHIA SAS
214,264161,GR Chia: Brute Force VPN SSL Fortigate,"SSL alerts
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_MERCANET,domain 11,0,BY_ATTACKER,0,11:-1402371224,172.105.131.104,Source IP,SSL alerts ,SSL alerts ,2,2,5,5,0,0,2,1,1,12,12,0,0,12 events and 0 flows in 2 categories,Tue Oct 18 09:23:24 COT 2022,Tue Oct 18 09:23:41 COT 2022,172.105.131.104,172.105.131.104,172.201.1.1,172.201.1.1 ,1|2081852,1,0,1258875,"Oct 18, 2022, 9:23:24 AM","Oct 18, 2022, 9:23:41 AM",16d 23h 20m 50s,16s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,16661000000000000    ,16661000000000000    ,other,other,172.105.131.104,1,0,1,GR CHIA SAS
215,264234,"GR Chia: X-Force Risk IP, Spam(Destination IP)","Forward Traffic
",0,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,GRC_FT_FW_IFX,domain 11,1,BY_TARGET,0,11:1094452701,65.60.5.221,Destination IP,Forward Traffic ,Forward Traffic ,2,2,0,0,0,0,1,1,1,1,1,0,0,1 events and 0 flows in 1 categories,Tue Oct 18 13:20:04 COT 2022,Tue Oct 18 13:20:04 COT 2022,10.10.45.171,10.10.45.171,65.60.5.221,65.60.5.221 ,1,1,0,1259286,"Oct 18, 2022, 1:20:04 PM","Oct 18, 2022, 1:20:04 PM",16d 19h 24m 27s,0s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",other,166612000000000000    ,166612000000000000    ,other,GR_CHIA.FW_IFX,10.10.45.171,1,0,1,GR CHIA SAS
216,264290,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1509467070,89.248.163.190,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,5,69,1,3732,"3,732",0,0,"3,732 events and 0 flows in 5 categories",Tue Oct 18 17:26:49 COT 2022,Tue Oct 18 17:28:59 COT 2022,89.248.163.190,89.248.163.190,190.60.209.19,190.60.209.19 Remote (68) ,1|2082712,3,0,1259734,"Oct 18, 2022, 5:26:49 PM","Oct 18, 2022, 5:28:59 PM",16d 15h 15m 32s,2m 10s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Distribuidas,166613000000000000    ,166613000000000000    ,Multiple (2),other,89.248.163.190,68,1,2,GR CHIA SAS
217,264301,Host Port Scan Detected by Remote Host,"Firewall Deny
",2,FALSE,jcifuentes,"Nov 1, 2022, 7:51:30 AM",FALSE,"False-Positive, Tuned",,,domain 11,0,BY_ATTACKER,0,11:1509467403,89.248.165.11,Source IP,Firewall Deny ,Firewall Deny ,2,2,4,4,0,0,2,16,1,4840,"4,84",0,0,"4,840 events and 0 flows in 2 categories",Tue Oct 18 18:25:43 COT 2022,Fri Oct 21 17:25:59 COT 2022,89.248.165.11,89.248.165.11,200.14.43.199,Local (16) ,2092127|1|2082821,2,0,1259853,"Oct 18, 2022, 6:25:43 PM","Oct 21, 2022, 5:25:59 PM",13d 15h 18m 32s,2d 23h 16s,FALSE,,2,"""This offense was closed with reason: False-Positive, Tuned.  Notes: Se cierran ofensas posterior a la realización del informe jcifuentes Nov 1, 2022, 7:51:30 AM""",GR_CHIA.Publicas_Mercanet,166614000000000000    ,166639000000000000    ,GR_CHIA.Publicas_Mercanet,other,89.248.165.11,0,16,1,GR CHIA SAS
